se-name,  Kxx,  Kyy,  Kzz,  Omegaxx,  Omegayy,  Omegazz,  PIxx,  PIyy,  PIzz,  lam1,  lam2,  e1,  e2,  nelems,  nnodes,  time, 
se685, 5.0877, 5.3457, 4.9321, 5.0312, 5.558, 4.6219, -1.8716, 0.6956, 1.1038,  0.8,  0.6,  1.0,  0.4,  2494,  1599,  37.0, 
se686, 4.9779, 5.2396, 4.8098, 4.7853, 5.2589, 4.1964, -1.9311, 0.811, 1.0597,  0.8,  0.6,  1.0,  0.6,  2566,  1595,  38.0, 
se687, 4.8697, 5.1371, 4.6835, 4.5489, 4.9711, 3.826, -1.987, 0.9291, 1.0142,  0.8,  0.6,  1.0,  0.8,  2718,  1627,  42.0, 
se688, 4.7641, 5.0397, 4.5559, 4.3273, 4.7, 3.5029, -2.0374, 1.0325, 0.9741,  0.8,  0.6,  1.0,  1.0,  2806,  1631,  45.0, 
se689, 4.6627, 4.948, 4.4296, 4.1227, 4.4473, 3.2251, -2.0783, 1.1233, 0.9497,  0.8,  0.6,  1.0,  1.2,  2830,  1603,  47.0, 
se690, 4.5679, 4.8649, 4.3085, 3.9379, 4.2196, 2.9937, -2.1144, 1.1974, 0.9293,  0.8,  0.6,  1.0,  1.4,  2798,  1579,  46.0, 
se691, 4.4797, 4.7924, 4.1933, 3.7741, 4.0155, 2.8067, -2.1464, 1.2544, 0.9288,  0.8,  0.6,  1.0,  1.6,  2726,  1519,  43.0, 
se692, 4.4009, 4.732, 4.0871, 3.6329, 3.8396, 2.6634, -2.1749, 1.2977, 0.9291,  0.8,  0.6,  1.0,  1.8,  2710,  1499,  43.0, 
se693, 4.963, 5.2129, 4.8457, 4.5873, 5.1154, 4.5239, -1.4912, 0.348, 1.0336,  0.8,  0.6,  1.2,  0.2,  2254,  1475,  30.0, 
se694, 4.8656, 5.1168, 4.7432, 4.3836, 4.8684, 4.1234, -1.5468, 0.4576, 0.9865,  0.8,  0.6,  1.2,  0.4,  2398,  1503,  33.0, 
se695, 4.7608, 5.0153, 4.6238, 4.1674, 4.6031, 3.7427, -1.6095, 0.5857, 0.9415,  0.8,  0.6,  1.2,  0.6,  2494,  1515,  36.0, 
se696, 4.6575, 4.9168, 4.5003, 3.96, 4.3483, 3.4098, -1.6661, 0.7001, 0.9031,  0.8,  0.6,  1.2,  0.8,  2654,  1547,  40.0, 
se697, 4.557, 4.8235, 4.3754, 3.7669, 4.1094, 3.1193, -1.7223, 0.8091, 0.8724,  0.8,  0.6,  1.2,  1.0,  2726,  1563,  41.0, 
se698, 4.4602, 4.7363, 4.2518, 3.5898, 3.8872, 2.8697, -1.7708, 0.901, 0.8483,  0.8,  0.6,  1.2,  1.2,  2782,  1543,  43.0, 
se699, 4.3701, 4.6575, 4.1343, 3.4309, 3.6892, 2.6626, -1.812, 0.9778, 0.829,  0.8,  0.6,  1.2,  1.4,  2782,  1535,  46.0, 
se700, 4.2877, 4.589, 4.0222, 3.2926, 3.5141, 2.4941, -1.8504, 1.0451, 0.8206,  0.8,  0.6,  1.2,  1.6,  2758,  1503,  42.0, 
se701, 4.213, 4.5319, 3.9186, 3.1727, 3.3623, 2.3646, -1.8845, 1.094, 0.8238,  0.8,  0.6,  1.2,  1.8,  2686,  1467,  42.0, 
se702, 4.748, 4.9917, 4.671, 4.023, 4.5166, 4.0408, -1.2109, 0.1469, 0.9251,  0.8,  0.6,  1.4,  0.2,  2206,  1415,  28.0, 
se703, 4.6546, 4.8986, 4.57, 3.8419, 4.2949, 3.6781, -1.2705, 0.2664, 0.8813,  0.8,  0.6,  1.4,  0.4,  2350,  1439,  32.0, 
se704, 4.5552, 4.8017, 4.4533, 3.6516, 4.0586, 3.3383, -1.3356, 0.3939, 0.8404,  0.8,  0.6,  1.4,  0.6,  2454,  1463,  36.0, 
se705, 4.4568, 4.7076, 4.3329, 3.469, 3.8318, 3.0405, -1.395, 0.5147, 0.8042,  0.8,  0.6,  1.4,  0.8,  2630,  1499,  38.0, 
se706, 4.361, 4.6181, 4.2105, 3.2997, 3.6195, 2.779, -1.455, 0.6198, 0.775,  0.8,  0.6,  1.4,  1.0,  2758,  1531,  41.0, 
se707, 4.2685, 4.5345, 4.0888, 3.1435, 3.4221, 2.5536, -1.5099, 0.7149, 0.753,  0.8,  0.6,  1.4,  1.2,  2734,  1499,  43.0, 
se708, 4.1834, 4.4603, 3.9738, 3.0075, 3.2489, 2.3678, -1.5559, 0.797, 0.7378,  0.8,  0.6,  1.4,  1.4,  2822,  1511,  44.0, 
se709, 4.1036, 4.3936, 3.8631, 2.8849, 3.0906, 2.2138, -1.5956, 0.8651, 0.7268,  0.8,  0.6,  1.4,  1.6,  2742,  1467,  43.0, 
se710, 4.0315, 4.3382, 3.7615, 2.776, 2.9542, 2.0982, -1.6298, 0.9127, 0.7305,  0.8,  0.6,  1.4,  1.8,  2662,  1431,  40.0, 
se711, 4.5425, 4.779, 4.5127, 3.5446, 4.0152, 3.609, -0.964, -0.024, 0.8306,  0.8,  0.6,  1.6,  0.2,  2182,  1367,  28.0, 
se712, 4.4547, 4.6928, 4.4165, 3.3873, 3.8204, 3.2937, -1.024, 0.088, 0.7936,  0.8,  0.6,  1.6,  0.4,  2326,  1391,  31.0, 
se713, 4.3598, 4.5998, 4.3027, 3.2166, 3.6072, 2.99, -1.0888, 0.212, 0.7556,  0.8,  0.6,  1.6,  0.6,  2374,  1395,  30.0, 
se714, 4.2653, 4.5094, 4.1826, 3.0547, 3.4007, 2.7181, -1.1548, 0.3355, 0.7201,  0.8,  0.6,  1.6,  0.8,  2574,  1435,  35.0, 
se715, 4.1727, 4.4227, 4.0607, 2.9027, 3.2066, 2.48, -1.219, 0.4456, 0.6922,  0.8,  0.6,  1.6,  1.0,  2614,  1439,  39.0, 
se716, 4.0848, 4.3432, 3.9411, 2.766, 3.03, 2.2768, -1.2777, 0.5454, 0.6727,  0.8,  0.6,  1.6,  1.2,  2630,  1439,  41.0, 
se717, 4.0046, 4.2715, 3.8274, 2.6463, 2.8766, 2.1083, -1.3291, 0.6341, 0.6568,  0.8,  0.6,  1.6,  1.4,  2702,  1451,  38.0, 
se718, 3.9286, 4.2071, 3.7177, 2.5379, 2.7352, 1.9688, -1.3658, 0.7066, 0.6464,  0.8,  0.6,  1.6,  1.6,  2662,  1407,  39.0, 
se719, 3.8609, 4.155, 3.6173, 2.4493, 2.6166, 1.8591, -1.4136, 0.7656, 0.6438,  0.8,  0.6,  1.6,  1.8,  2654,  1391,  40.0, 
se720, 4.343, 4.5725, 4.3751, 3.1253, 3.5845, 3.2411, -0.7117, -0.2089, 0.746,  0.8,  0.6,  1.8,  0.2,  2150,  1303,  26.0, 
se721, 4.2584, 4.489, 4.2792, 2.9831, 3.4071, 2.9521, -0.7783, -0.0909, 0.7135,  0.8,  0.6,  1.8,  0.4,  2286,  1343,  30.0, 
se722, 4.1682, 4.4006, 4.1665, 2.8313, 3.2136, 2.6786, -0.8511, 0.038, 0.6792,  0.8,  0.6,  1.8,  0.6,  2398,  1363,  31.0, 
se723, 4.0773, 4.313, 4.0471, 2.6843, 3.0234, 2.4321, -0.9209, 0.161, 0.6464,  0.8,  0.6,  1.8,  0.8,  2542,  1403,  35.0, 
se724, 3.9898, 4.2302, 3.9263, 2.5494, 2.8467, 2.2164, -0.99, 0.279, 0.6192,  0.8,  0.6,  1.8,  1.0,  2630,  1415,  39.0, 
se725, 3.9061, 4.1536, 3.8086, 2.4276, 2.6873, 2.0336, -1.0491, 0.3794, 0.5982,  0.8,  0.6,  1.8,  1.2,  2638,  1407,  40.0, 
se726, 3.8277, 4.0832, 3.6933, 2.3192, 2.5417, 1.8763, -1.1037, 0.4719, 0.5797,  0.8,  0.6,  1.8,  1.4,  2606,  1387,  39.0, 
se727, 3.7544, 4.022, 3.5854, 2.2213, 2.4168, 1.7503, -1.1505, 0.5429, 0.5739,  0.8,  0.6,  1.8,  1.6,  2574,  1355,  38.0, 
se728, 3.6879, 3.9705, 3.4842, 2.1398, 2.3043, 1.6501, -1.1926, 0.6028, 0.5703,  0.8,  0.6,  1.8,  1.8,  2502,  1323,  38.0, 
se729, 6.7455, 6.7455, 6.5086, 11.7785, 11.7785, 10.2659, -2.1146, 2.1128, 0.0166,  0.8,  0.8,  0.2,  0.2,  3086,  2151,  66.0, 
se730, 6.6162, 6.6162, 6.379, 11.2486, 11.2487, 9.3488, -2.275, 2.2863, 0.0005,  0.8,  0.8,  0.2,  0.4,  3094,  2139,  66.0, 
se731, 6.4759, 6.4759, 6.2266, 10.659, 10.6591, 8.4769, -2.4557, 2.4554, -0.0081,  0.8,  0.8,  0.2,  0.6,  3174,  2147,  68.0, 
se732, 6.334, 6.334, 6.0638, 10.0637, 10.0637, 7.6967, -2.6065, 2.6058, 0.0009,  0.8,  0.8,  0.2,  0.8,  2702,  1847,  47.0, 
se733, 6.1973, 6.1973, 5.9001, 9.4973, 9.4973, 7.0265, -2.736, 2.7347, 0.0004,  0.8,  0.8,  0.2,  1.0,  2334,  1611,  34.0, 
se734, 6.0652, 6.0652, 5.7359, 8.9516, 8.9516, 6.4498, -2.8315, 2.8525, -0.0,  0.8,  0.8,  0.2,  1.2,  2742,  1807,  48.0, 
se735, 5.9438, 5.9438, 5.5782, 8.4596, 8.4596, 5.9704, -2.9128, 2.9144, -0.0,  0.8,  0.8,  0.2,  1.4,  2718,  1783,  47.0, 
se736, 5.8292, 5.8292, 5.4242, 8.0058, 8.0058, 5.558, -2.9795, 2.9795, -0.0003,  0.8,  0.8,  0.2,  1.6,  2510,  1659,  40.0, 
se737, 5.7278, 5.7278, 5.2807, 7.6118, 7.6118, 5.2263, -3.0335, 3.0339, 0.0001,  0.8,  0.8,  0.2,  1.8,  2182,  1411,  29.0, 
se738, 6.5107, 6.5107, 6.2792, 10.3511, 10.3511, 9.4308, -1.6762, 1.679, 0.0002,  0.8,  0.8,  0.4,  0.2,  3078,  2071,  62.0, 
se739, 6.3805, 6.3805, 6.1477, 9.8513, 9.8513, 8.5658, -1.8422, 1.8378, -0.0003,  0.8,  0.8,  0.4,  0.4,  3062,  2067,  62.0, 
se740, 6.2442, 6.2442, 5.9975, 9.3225, 9.3225, 7.7634, -2.0142, 2.017, 0.0009,  0.8,  0.8,  0.4,  0.6,  3190,  2099,  68.0, 
se741, 6.1077, 6.1077, 5.8386, 8.7977, 8.7977, 7.0495, -2.1669, 2.1674, -0.0001,  0.8,  0.8,  0.4,  0.8,  2830,  1839,  53.0, 
se742, 5.9761, 5.9761, 5.6792, 8.302, 8.302, 6.4317, -2.3008, 2.2968, 0.0005,  0.8,  0.8,  0.4,  1.0,  2478,  1619,  37.0, 
se743, 5.85, 5.85, 5.5206, 7.83, 7.83, 5.9044, -2.4062, 2.4062, 0.0158,  0.8,  0.8,  0.4,  1.2,  2910,  1815,  52.0, 
se744, 5.7355, 5.7355, 5.3697, 7.4126, 7.4126, 5.469, -2.5001, 2.4999, -0.0137,  0.8,  0.8,  0.4,  1.4,  2998,  1839,  58.0, 
se745, 5.6274, 5.6274, 5.2217, 7.0245, 7.0245, 5.0977, -2.5743, 2.5736, 0.0153,  0.8,  0.8,  0.4,  1.6,  2758,  1699,  47.0, 
se746, 5.529, 5.529, 5.0816, 6.6773, 6.6773, 4.7908, -2.632, 2.6325, -0.0002,  0.8,  0.8,  0.4,  1.8,  2334,  1427,  32.0, 
se747, 6.2531, 6.2531, 6.0399, 9.0268, 9.0268, 8.5142, -1.2875, 1.2829, 0.0001,  0.8,  0.8,  0.6,  0.2,  2382,  1639,  36.0, 
se748, 6.1301, 6.1301, 5.914, 8.5847, 8.5847, 7.7551, -1.426, 1.4281, 0.001,  0.8,  0.8,  0.6,  0.4,  2966,  1963,  58.0, 
se749, 5.9993, 5.9993, 5.7678, 8.1188, 8.1188, 7.028, -1.5984, 1.5974, 0.0047,  0.8,  0.8,  0.6,  0.6,  3158,  2035,  66.0, 
se750, 5.8675, 5.8675, 5.6128, 7.6549, 7.6549, 6.378, -1.7539, 1.7543, -0.0001,  0.8,  0.8,  0.6,  0.8,  2798,  1767,  48.0, 
se751, 5.7408, 5.7408, 5.4573, 7.2194, 7.2194, 5.8163, -1.8889, 1.8891, 0.0009,  0.8,  0.8,  0.6,  1.0,  2606,  1611,  40.0, 
se752, 5.6202, 5.6202, 5.3041, 6.8102, 6.8102, 5.3391, -1.9982, 1.9987, -0.0021,  0.8,  0.8,  0.6,  1.2,  2990,  1807,  55.0, 
se753, 5.5099, 5.5099, 5.1563, 6.4468, 6.4468, 4.939, -2.0993, 2.0996, -0.0004,  0.8,  0.8,  0.6,  1.4,  2902,  1759,  51.0, 
se754, 5.409, 5.409, 5.0154, 6.1171, 6.1171, 4.6125, -2.1777, 2.1776, -0.0003,  0.8,  0.8,  0.6,  1.6,  2894,  1723,  51.0, 
se755, 5.3152, 5.3152, 4.8794, 5.8187, 5.8187, 4.333, -2.2463, 2.2458, 0.0,  0.8,  0.8,  0.6,  1.8,  2454,  1435,  34.0, 
se756, 5.997, 5.997, 5.8124, 7.877, 7.8763, 7.6671, -0.9146, 0.9146, -0.0004,  0.8,  0.8,  0.8,  0.2,  2398,  1615,  37.0, 
se757, 5.8794, 5.8794, 5.6905, 7.4891, 7.4891, 6.9819, -1.0632, 1.0629, -0.0003,  0.8,  0.8,  0.8,  0.4,  3158,  1995,  64.0, 
se758, 5.7529, 5.7529, 5.5478, 7.073, 7.073, 6.3257, -1.2294, 1.2228, -0.0001,  0.8,  0.8,  0.8,  0.6,  3310,  2051,  70.0, 
se759, 5.6262, 5.6262, 5.3959, 6.6631, 6.6631, 5.7368, -1.3841, 1.3831, 0.0011,  0.8,  0.8,  0.8,  0.8,  3014,  1807,  57.0, 
se760, 5.5032, 5.5032, 5.2428, 6.2756, 6.2755, 5.2237, -1.5205, 1.5203, -0.0,  0.8,  0.8,  0.8,  1.0,  2670,  1595,  40.0, 
se761, 5.3882, 5.3882, 5.0941, 5.9215, 5.9215, 4.7928, -1.646, 1.6366, 0.0,  0.8,  0.8,  0.8,  1.2,  2950,  1751,  53.0, 
se762, 5.2826, 5.2826, 4.9499, 5.6032, 5.6032, 4.4318, -1.7404, 1.7374, 0.0,  0.8,  0.8,  0.8,  1.4,  2942,  1735,  52.0, 
se763, 5.1863, 5.1863, 4.8132, 5.3177, 5.3177, 4.1371, -1.822, 1.8235, 0.0,  0.8,  0.8,  0.8,  1.6,  3078,  1771,  56.0, 
se764, 5.0959, 5.0959, 4.6802, 5.0563, 5.0563, 3.8785, -1.8968, 1.8977, 0.0001,  0.8,  0.8,  0.8,  1.8,  2558,  1435,  37.0, 
se765, 5.7444, 5.7444, 5.5973, 6.8861, 6.8861, 6.885, -0.595, 0.5872, 0.0001,  0.8,  0.8,  1.0,  0.2,  2342,  1535,  32.0, 
se766, 5.6312, 5.6313, 5.4785, 6.5425, 6.5425, 6.2646, -0.7361, 0.7366, 0.0,  0.8,  0.8,  1.0,  0.4,  3022,  1891,  60.0, 
se767, 5.5102, 5.5102, 5.3394, 6.1743, 6.1743, 5.6742, -0.8976, 0.8967, -0.0006,  0.8,  0.8,  1.0,  0.6,  3150,  1947,  63.0, 
se768, 5.3887, 5.3886, 5.1917, 5.8117, 5.8117, 5.1448, -1.0534, 1.0532, -0.0006,  0.8,  0.8,  1.0,  0.8,  3006,  1775,  51.0, 
se769, 5.2697, 5.2697, 5.0403, 5.4666, 5.4666, 4.6769, -1.1964, 1.1953, 0.0,  0.8,  0.8,  1.0,  1.0,  2742,  1571,  40.0, 
se770, 5.1601, 5.1601, 4.8955, 5.1567, 5.1567, 4.2904, -1.3144, 1.3146, -0.0001,  0.8,  0.8,  1.0,  1.2,  2926,  1719,  53.0, 
se771, 5.0597, 5.0597, 4.7554, 4.8804, 4.8804, 3.9661, -1.4227, 1.4221, -0.0,  0.8,  0.8,  1.0,  1.4,  2998,  1719,  49.0, 
se772, 4.967, 4.967, 4.6215, 4.6288, 4.6288, 3.6995, -1.5087, 1.5072, -0.0003,  0.8,  0.8,  1.0,  1.6,  3062,  1723,  55.0, 
se773, 4.8799, 4.8799, 4.4906, 4.4001, 4.4001, 3.4611, -1.5872, 1.5871, 0.0003,  0.8,  0.8,  1.0,  1.8,  2614,  1419,  37.0, 
se774, 5.4962, 5.496, 5.3943, 6.037, 6.0368, 6.1558, -0.3091, 0.3128, -0.001,  0.8,  0.8,  1.2,  0.2,  2270,  1443,  29.0, 
se775, 5.3859, 5.3859, 5.2757, 5.7257, 5.7257, 5.5904, -0.4556, 0.4617, 0.0,  0.8,  0.8,  1.2,  0.4,  2382,  1467,  31.0, 
se776, 5.2697, 5.2697, 5.1387, 5.3969, 5.397, 5.0596, -0.6243, 0.6239, -0.0003,  0.8,  0.8,  1.2,  0.6,  2534,  1503,  35.0, 
se777, 5.1559, 5.1559, 4.998, 5.082, 5.082, 4.5973, -0.771, 0.7707, -0.0015,  0.8,  0.8,  1.2,  0.8,  2950,  1695,  47.0, 
se778, 5.0428, 5.0428, 4.8507, 4.7785, 4.7785, 4.1786, -0.9153, 0.9156, -0.0,  0.8,  0.8,  1.2,  1.0,  2774,  1547,  40.0, 
se779, 4.9391, 4.9391, 4.7093, 4.5087, 4.5087, 3.8311, -1.0409, 1.0478, 0.0,  0.8,  0.8,  1.2,  1.2,  3046,  1719,  52.0, 
se780, 4.8422, 4.8422, 4.5721, 4.2628, 4.2628, 3.5387, -1.1465, 1.1469, 0.0,  0.8,  0.8,  1.2,  1.4,  3038,  1687,  53.0, 
se781, 4.7497, 4.7497, 4.4361, 4.0342, 4.0342, 3.281, -1.2413, 1.2408, 0.0,  0.8,  0.8,  1.2,  1.6,  2702,  1459,  38.0, 
se782, 4.6698, 4.6698, 4.3118, 3.8389, 3.8389, 3.0803, -1.3184, 1.3184, -0.0014,  0.8,  0.8,  1.2,  1.8,  2614,  1411,  40.0, 
se783, 5.2596, 5.2599, 5.2126, 5.3295, 5.33, 5.517, -0.0584, 0.057, 0.0017,  0.8,  0.8,  1.4,  0.2,  2238,  1371,  27.0, 
se784, 5.1537, 5.1537, 5.0957, 5.049, 5.049, 5.0062, -0.21, 0.2106, -0.0,  0.8,  0.8,  1.4,  0.4,  2238,  1363,  27.0, 
se785, 5.0419, 5.0419, 4.9598, 4.7511, 4.7511, 4.5257, -0.3763, 0.3753, 0.0,  0.8,  0.8,  1.4,  0.6,  2374,  1391,  34.0, 
se786, 4.9304, 4.9304, 4.8179, 4.4631, 4.4631, 4.0998, -0.5315, 0.53, -0.0,  0.8,  0.8,  1.4,  0.8,  2438,  1395,  33.0, 
se787, 4.8248, 4.8248, 4.6775, 4.1991, 4.1991, 3.7347, -0.6654, 0.6678, -0.0,  0.8,  0.8,  1.4,  1.0,  2622,  1443,  58.0, 
se788, 4.7235, 4.7235, 4.5363, 3.9536, 3.9536, 3.4151, -0.7972, 0.7973, 0.0022,  0.8,  0.8,  1.4,  1.2,  2654,  1447,  39.0, 
se789, 4.6312, 4.6312, 4.3989, 3.7375, 3.7375, 3.1447, -0.9161, 0.9161, 0.0001,  0.8,  0.8,  1.4,  1.4,  2670,  1439,  39.0, 
se790, 4.5471, 4.5471, 4.2702, 3.5449, 3.5449, 2.9256, -1.012, 1.0122, 0.0,  0.8,  0.8,  1.4,  1.6,  2710,  1419,  39.0, 
se791, 4.471, 4.471, 4.1478, 3.3731, 3.3731, 2.7478, -1.0927, 1.0924, -0.0089,  0.8,  0.8,  1.4,  1.8,  2566,  1355,  37.0, 
se792, 5.0374, 5.0374, 5.0489, 4.7451, 4.745, 4.9564, 0.1521, -0.1466, -0.0001,  0.8,  0.8,  1.6,  0.2,  2182,  1339,  26.0, 
se793, 4.9361, 4.9361, 4.9349, 4.491, 4.4911, 4.496, 0.0001, 0.004, 0.0003,  0.8,  0.8,  1.6,  0.4,  2342,  1371,  31.0, 
se794, 4.8305, 4.8305, 4.8049, 4.2269, 4.2269, 4.0711, -0.1581, 0.158, 0.0,  0.8,  0.8,  1.6,  0.6,  2486,  1399,  33.0, 
se795, 4.7238, 4.7238, 4.6654, 3.9665, 3.9665, 3.6851, -0.3136, 0.3132, 0.0091,  0.8,  0.8,  1.6,  0.8,  2598,  1435,  39.0, 
se796, 4.6213, 4.6213, 4.5238, 3.7242, 3.7242, 3.3471, -0.4604, 0.4617, 0.0001,  0.8,  0.8,  1.6,  1.0,  2686,  1443,  39.0, 
se797, 4.5243, 4.5243, 4.3849, 3.504, 3.504, 3.0582, -0.5846, 0.5886, -0.0,  0.8,  0.8,  1.6,  1.2,  2686,  1423,  39.0, 
se798, 4.4345, 4.4345, 4.2496, 3.3061, 3.3061, 2.8131, -0.7059, 0.7063, -0.0,  0.8,  0.8,  1.6,  1.4,  2678,  1411,  36.0, 
se799, 4.3501, 4.3501, 4.1163, 3.1243, 3.1243, 2.6003, -0.8095, 0.8089, -0.0,  0.8,  0.8,  1.6,  1.6,  2606,  1371,  35.0, 
se800, 4.2775, 4.2775, 3.9943, 2.9701, 2.9701, 2.439, -0.8942, 0.8934, 0.0004,  0.8,  0.8,  1.6,  1.8,  2542,  1323,  39.0, 
se801, 4.827, 4.827, 4.9118, 4.2681, 4.2681, 4.4741, 0.3599, -0.3622, -0.0002,  0.8,  0.8,  1.8,  0.2,  2158,  1291,  26.0, 
se802, 4.7288, 4.7288, 4.7969, 4.0309, 4.0308, 4.0513, 0.2039, -0.1958, -0.0,  0.8,  0.8,  1.8,  0.4,  2270,  1323,  29.0, 
se803, 4.6272, 4.6274, 4.6677, 3.7889, 3.7884, 3.6648, 0.0421, -0.0422, -0.0002,  0.8,  0.8,  1.8,  0.6,  2422,  1343,  33.0, 
se804, 4.525, 4.5251, 4.5289, 3.5491, 3.5488, 3.3144, -0.117, 0.117, -0.0005,  0.8,  0.8,  1.8,  0.8,  2486,  1347,  34.0, 
se805, 4.4252, 4.4252, 4.3874, 3.3238, 3.3238, 3.0047, -0.2664, 0.2666, -0.0002,  0.8,  0.8,  1.8,  1.0,  2486,  1347,  35.0, 
se806, 4.3343, 4.3343, 4.2504, 3.1282, 3.1282, 2.7444, -0.4023, 0.4018, 0.0004,  0.8,  0.8,  1.8,  1.2,  2614,  1375,  36.0, 
se807, 4.2481, 4.2481, 4.1152, 2.9478, 2.9478, 2.5206, -0.5236, 0.5237, 0.0001,  0.8,  0.8,  1.8,  1.4,  2622,  1355,  35.0, 
se808, 4.1673, 4.1673, 3.9815, 2.783, 2.783, 2.3246, -0.6358, 0.6358, 0.0002,  0.8,  0.8,  1.8,  1.6,  2558,  1323,  34.0, 
se809, 4.0957, 4.0957, 3.8596, 2.6416, 2.6416, 2.1697, -0.7241, 0.7242, -0.0002,  0.8,  0.8,  1.8,  1.8,  2462,  1275,  34.0, 
se810, 4.9497, 6.1935, 4.9496, 6.2795, 8.1811, 6.2804, -5.4066, 0.0, 5.4186,  1.0,  0.2,  0.2,  0.2,  3094,  2543,  80.0, 
se811, 4.8716, 6.1306, 4.8781, 6.1501, 7.8872, 5.9871, -5.3442, 0.1102, 5.2514,  1.0,  0.2,  0.2,  0.4,  3150,  2551,  77.0, 
se812, 4.781, 6.0627, 4.7904, 6.0051, 7.5444, 5.6925, -5.2758, 0.241, 5.0968,  1.0,  0.2,  0.2,  0.6,  3046,  2451,  74.0, 
se813, 4.7005, 6.0105, 4.7103, 5.8756, 7.246, 5.4897, -5.2192, 0.3234, 4.9891,  1.0,  0.2,  0.2,  0.8,  3038,  2443,  73.0, 
se814, 4.6184, 5.9617, 4.6274, 5.7509, 6.9521, 5.3108, -5.1664, 0.3973, 4.8979,  1.0,  0.2,  0.2,  1.0,  3070,  2431,  79.0, 
se815, 4.5389, 5.9197, 4.5466, 5.6346, 6.6777, 5.168, -5.1162, 0.4527, 4.8368,  1.0,  0.2,  0.2,  1.2,  3078,  2415,  86.0, 
se816, 4.463, 5.8735, 4.465, 5.5334, 6.4226, 5.0044, -5.076, 0.5244, 4.7243,  1.0,  0.2,  0.2,  1.4,  2966,  2323,  82.0, 
se817, 4.3992, 5.853, 4.402, 5.4541, 6.2324, 4.9565, -5.0507, 0.5249, 4.7235,  1.0,  0.2,  0.2,  1.6,  3038,  2339,  84.0, 
se818, 4.3411, 5.8373, 4.3438, 5.3781, 6.0642, 4.9296, -5.0258, 0.5196, 4.7348,  1.0,  0.2,  0.2,  1.8,  2998,  2315,  83.0, 
se819, 4.7819, 6.0062, 4.7776, 5.6174, 7.2493, 5.7687, -4.8718, -0.1103, 4.9578,  1.0,  0.2,  0.4,  0.2,  3070,  2479,  73.0, 
se820, 4.7054, 5.9425, 4.7053, 5.4921, 6.9809, 5.4918, -4.8119, 0.004, 4.8134,  1.0,  0.2,  0.4,  0.4,  3134,  2495,  78.0, 
se821, 4.6206, 5.8785, 4.6215, 5.3667, 6.6904, 5.2287, -4.7615, 0.1221, 4.671,  1.0,  0.2,  0.4,  0.6,  3142,  2427,  76.0, 
se822, 4.5423, 5.8267, 4.5425, 5.2482, 6.4261, 5.0392, -4.7064, 0.2027, 4.5776,  1.0,  0.2,  0.4,  0.8,  3126,  2411,  79.0, 
se823, 4.4643, 5.7797, 4.4624, 5.1412, 6.1725, 4.8733, -4.6609, 0.2793, 4.493,  1.0,  0.2,  0.4,  1.0,  3142,  2407,  80.0, 
se824, 4.3866, 5.7355, 4.3823, 5.0351, 5.9259, 4.7284, -4.612, 0.3444, 4.4151,  1.0,  0.2,  0.4,  1.2,  3142,  2367,  88.0, 
se825, 4.3167, 5.6999, 4.3085, 4.9597, 5.72, 4.6096, -4.5923, 0.3987, 4.3427,  1.0,  0.2,  0.4,  1.4,  3102,  2315,  80.0, 
se826, 4.2564, 5.6819, 4.2483, 4.8954, 5.5599, 4.5698, -4.5744, 0.4085, 4.3572,  1.0,  0.2,  0.4,  1.6,  3142,  2315,  87.0, 
se827, 4.2025, 5.6669, 4.1928, 4.8391, 5.4196, 4.5363, -4.5595, 0.4162, 4.3572,  1.0,  0.2,  0.4,  1.8,  3094,  2291,  88.0, 
se828, 4.5945, 5.7933, 4.5932, 4.9496, 6.3701, 5.2221, -4.3226, -0.2293, 4.4941,  1.0,  0.2,  0.6,  0.2,  2998,  2347,  70.0, 
se829, 4.5221, 5.7324, 4.5231, 4.8423, 6.1377, 4.9714, -4.2747, -0.1184, 4.3556,  1.0,  0.2,  0.6,  0.4,  3062,  2363,  73.0, 
se830, 4.4421, 5.6714, 4.4421, 4.7346, 5.8856, 4.7344, -4.23, 0.0001, 4.2303,  1.0,  0.2,  0.6,  0.6,  3118,  2319,  72.0, 
se831, 4.3673, 5.6205, 4.3651, 4.6321, 5.654, 4.5573, -4.1862, 0.0841, 4.1388,  1.0,  0.2,  0.6,  0.8,  3118,  2311,  72.0, 
se832, 4.2939, 5.5772, 4.289, 4.5439, 5.4387, 4.4119, -4.1532, 0.1624, 4.0688,  1.0,  0.2,  0.6,  1.0,  3134,  2311,  75.0, 
se833, 4.2217, 5.5368, 4.2128, 4.4608, 5.2308, 4.2821, -4.1197, 0.2287, 4.0,  1.0,  0.2,  0.6,  1.2,  3158,  2295,  84.0, 
se834, 4.1556, 5.5056, 4.1426, 4.3989, 5.0534, 4.184, -4.1028, 0.289, 3.9521,  1.0,  0.2,  0.6,  1.4,  3150,  2255,  85.0, 
se835, 4.0997, 5.4917, 4.0866, 4.3522, 4.9233, 4.1535, -4.096, 0.2967, 3.9619,  1.0,  0.2,  0.6,  1.6,  3166,  2255,  90.0, 
se836, 4.0468, 5.473, 4.0316, 4.2991, 4.7957, 4.1117, -4.0771, 0.3108, 3.9454,  1.0,  0.2,  0.6,  1.8,  3118,  2231,  84.0, 
se837, 4.4095, 5.5798, 4.4156, 4.3725, 5.6082, 4.69, -3.8338, -0.3044, 4.0338,  1.0,  0.2,  0.8,  0.2,  2966,  2271,  67.0, 
