se-name,  Kxx,  Kyy,  Kzz,  Omegaxx,  Omegayy,  Omegazz,  PIxx,  PIyy,  PIzz,  lam1,  lam2,  e1,  e2,  nelems,  nnodes,  time, 
se0, 7.7249, 7.7249, 7.7246, 17.4253, 17.4253, 17.4426, 0.0039, -0.0064, -0.0025,  1.0,  1.0,  0.2,  0.2,  3270,  2447,  73.0, 
se1, 7.5632, 7.5632, 7.5586, 16.5109, 16.5109, 15.8114, -0.3776, 0.3967, -0.0077,  1.0,  1.0,  0.2,  0.4,  3158,  2311,  72.0, 
se2, 7.3936, 7.3936, 7.369, 15.5318, 15.5318, 14.3192, -0.815, 0.8047, -0.0002,  1.0,  1.0,  0.2,  0.6,  3262,  2335,  78.0, 
se3, 7.2232, 7.2232, 7.1682, 14.5593, 14.5593, 12.9891, -1.2011, 1.1913, 0.0002,  1.0,  1.0,  0.2,  0.8,  3094,  2179,  63.0, 
se4, 7.0555, 7.0555, 6.9626, 13.6228, 13.6228, 11.8198, -1.5321, 1.5292, -0.0011,  1.0,  1.0,  0.2,  1.0,  2510,  1819,  41.0, 
se5, 6.8971, 6.8971, 6.7607, 12.7549, 12.7549, 10.8307, -1.8399, 1.839, -0.0018,  1.0,  1.0,  0.2,  1.2,  2678,  1879,  47.0, 
se6, 6.7501, 6.7501, 6.5657, 11.9668, 11.9671, 10.0057, -2.0885, 2.0887, -0.0004,  1.0,  1.0,  0.2,  1.4,  2830,  1903,  50.0, 
se7, 6.6138, 6.6138, 6.3771, 11.2466, 11.2465, 9.3217, -2.2953, 2.2958, 0.0002,  1.0,  1.0,  0.2,  1.6,  2534,  1715,  41.0, 
se8, 6.4918, 6.4917, 6.1997, 10.6075, 10.6075, 8.7742, -2.4688, 2.4525, -0.0034,  1.0,  1.0,  0.2,  1.8,  2158,  1487,  28.0, 
se9, 7.4486, 7.4486, 7.4547, 15.3065, 15.3065, 16.0006, 0.3992, -0.406, -0.0006,  1.0,  1.0,  0.4,  0.2,  3246,  2359,  74.0, 
se10, 7.2929, 7.2929, 7.2929, 14.489, 14.4889, 14.5059, 0.0077, -0.0088, -0.019,  1.0,  1.0,  0.4,  0.4,  3238,  2255,  73.0, 
se11, 7.1288, 7.1288, 7.1076, 13.6151, 13.6151, 13.1303, -0.3881, 0.4014, -0.0001,  1.0,  1.0,  0.4,  0.6,  3406,  2311,  76.0, 
se12, 6.9645, 6.9645, 6.9118, 12.7536, 12.7536, 11.9059, -0.7725, 0.7751, 0.0005,  1.0,  1.0,  0.4,  0.8,  3286,  2179,  70.0, 
se13, 6.8041, 6.8041, 6.7127, 11.9346, 11.9346, 10.8353, -1.1154, 1.115, -0.0,  1.0,  1.0,  0.4,  1.0,  2838,  1859,  45.0, 
se14, 6.6526, 6.6526, 6.5172, 11.1778, 11.1778, 9.9297, -1.4109, 1.4109, -0.0003,  1.0,  1.0,  0.4,  1.2,  3006,  1943,  53.0, 
se15, 6.5107, 6.5107, 6.3272, 10.4833, 10.4833, 9.1706, -1.6583, 1.659, 0.0,  1.0,  1.0,  0.4,  1.4,  3094,  1943,  60.0, 
se16, 6.3811, 6.3811, 6.1452, 9.8604, 9.8603, 8.5465, -1.8721, 1.8713, 0.0037,  1.0,  1.0,  0.4,  1.6,  2846,  1771,  48.0, 
se17, 6.263, 6.263, 5.9723, 9.2987, 9.2987, 8.0371, -2.0484, 2.0479, -0.0022,  1.0,  1.0,  0.4,  1.8,  2406,  1543,  33.0, 
se18, 7.1589, 7.1589, 7.1902, 13.4204, 13.4204, 14.5351, 0.78, -0.781, 0.0003,  1.0,  1.0,  0.6,  0.2,  3366,  2303,  74.0, 
se19, 7.0082, 7.0082, 7.0315, 12.6849, 12.6849, 13.17, 0.4003, -0.399, 0.0046,  1.0,  1.0,  0.6,  0.4,  3310,  2207,  74.0, 
se20, 6.8498, 6.8498, 6.8502, 11.9043, 11.9043, 11.9147, 0.0098, -0.0057, 0.0001,  1.0,  1.0,  0.6,  0.6,  3550,  2287,  77.0, 
se21, 6.6914, 6.6914, 6.6585, 11.1381, 11.1381, 10.7972, -0.363, 0.3643, -0.0008,  1.0,  1.0,  0.6,  0.8,  3454,  2171,  74.0, 
se22, 6.5371, 6.5371, 6.464, 10.4138, 10.4138, 9.8214, -0.7038, 0.7046, 0.0001,  1.0,  1.0,  0.6,  1.0,  3062,  1883,  51.0, 
se23, 6.3911, 6.3911, 6.2734, 9.7443, 9.7443, 8.9978, -0.9934, 0.9924, 0.0002,  1.0,  1.0,  0.6,  1.2,  3246,  1983,  61.0, 
se24, 6.2552, 6.2552, 6.0886, 9.1362, 9.1362, 8.3068, -1.2445, 1.2449, -0.0014,  1.0,  1.0,  0.6,  1.4,  3462,  2039,  78.0, 
se25, 6.1295, 6.1295, 5.9104, 8.5848, 8.5848, 7.7335, -1.4555, 1.4629, 0.0024,  1.0,  1.0,  0.6,  1.6,  3078,  1811,  55.0, 
se26, 6.0177, 6.0177, 5.7428, 8.1006, 8.1006, 7.276, -1.6356, 1.6347, 0.0023,  1.0,  1.0,  0.6,  1.8,  2630,  1583,  39.0, 
se27, 6.8654, 6.8654, 6.9362, 11.773, 11.773, 13.1224, 1.1174, -1.1213, -0.0012,  1.0,  1.0,  0.8,  0.2,  3350,  2215,  76.0, 
se28, 6.72, 6.72, 6.7803, 11.1105, 11.1105, 11.8829, 0.748, -0.7478, -0.0275,  1.0,  1.0,  0.8,  0.4,  3318,  2135,  71.0, 
se29, 6.567, 6.567, 6.6023, 10.41, 10.41, 10.7433, 0.3681, -0.3678, -0.0,  1.0,  1.0,  0.8,  0.6,  3454,  2183,  77.0, 
se30, 6.415, 6.415, 6.4155, 9.7293, 9.7293, 9.7342, 0.0057, -0.0169, 0.0,  1.0,  1.0,  0.8,  0.8,  3662,  2195,  80.0, 
se31, 6.2661, 6.2661, 6.2245, 9.0824, 9.0824, 8.847, -0.328, 0.331, 0.0004,  1.0,  1.0,  0.8,  1.0,  3206,  1891,  59.0, 
se32, 6.1253, 6.1253, 6.0377, 8.4873, 8.4873, 8.0981, -0.6141, 0.6132, 0.0002,  1.0,  1.0,  0.8,  1.2,  3446,  1999,  72.0, 
se33, 5.9956, 5.9956, 5.8577, 7.9551, 7.9551, 7.4741, -0.8651, 0.8655, 0.0002,  1.0,  1.0,  0.8,  1.4,  3582,  2023,  85.0, 
se34, 5.8761, 5.8761, 5.6843, 7.4754, 7.4754, 6.9566, -1.0833, 1.0823, 0.0007,  1.0,  1.0,  0.8,  1.6,  3270,  1835,  63.0, 
se35, 5.7693, 5.7693, 5.5206, 7.0527, 7.0528, 6.5402, -1.2666, 1.2652, -0.0002,  1.0,  1.0,  0.8,  1.8,  2822,  1615,  47.0, 
se36, 6.578, 6.578, 6.6997, 10.3713, 10.3713, 11.8193, 1.4186, -1.418, -0.0004,  1.0,  1.0,  1.0,  0.2,  3230,  2079,  68.0, 
se37, 6.4381, 6.4381, 6.5472, 9.7738, 9.7739, 10.7018, 1.0614, -1.0616, 0.0005,  1.0,  1.0,  1.0,  0.4,  3198,  2031,  68.0, 
se38, 6.2922, 6.2922, 6.374, 9.1492, 9.1493, 9.6771, 0.6872, -0.6878, 0.0012,  1.0,  1.0,  1.0,  0.6,  3374,  2103,  72.0, 
se39, 6.1454, 6.1454, 6.19, 8.5352, 8.5352, 8.7608, 0.3319, -0.3281, -0.0051,  1.0,  1.0,  1.0,  0.8,  3606,  2123,  77.0, 
se40, 6.0017, 6.0017, 6.0018, 7.9539, 7.9539, 7.9541, 0.0006, 0.004, 0.0005,  1.0,  1.0,  1.0,  1.0,  3206,  1827,  56.0, 
se41, 5.8668, 5.8668, 5.8193, 7.4254, 7.4254, 7.2779, -0.2836, 0.2808, -0.0004,  1.0,  1.0,  1.0,  1.2,  3494,  1967,  75.0, 
se42, 5.7417, 5.7417, 5.6415, 6.951, 6.951, 6.7061, -0.538, 0.5378, 0.0004,  1.0,  1.0,  1.0,  1.4,  3486,  1919,  77.0, 
se43, 5.6276, 5.6276, 5.4717, 6.5272, 6.5272, 6.2402, -0.7538, 0.7534, -0.0,  1.0,  1.0,  1.0,  1.6,  3278,  1811,  62.0, 
se44, 5.5245, 5.5245, 5.3103, 6.1525, 6.1525, 5.8572, -0.9416, 0.9432, -0.0,  1.0,  1.0,  1.0,  1.8,  2918,  1607,  46.0, 
se45, 6.2985, 6.2985, 6.4827, 9.1855, 9.1855, 10.636, 1.6875, -1.6903, 0.0003,  1.0,  1.0,  1.2,  0.2,  2766,  1799,  45.0, 
se46, 6.1644, 6.1644, 6.3343, 8.6456, 8.6456, 9.6352, 1.3338, -1.3375, 0.0109,  1.0,  1.0,  1.2,  0.4,  3126,  1935,  61.0, 
se47, 6.023, 6.023, 6.1628, 8.0747, 8.0747, 8.7039, 0.9769, -0.9788, 0.0005,  1.0,  1.0,  1.2,  0.6,  3286,  1999,  66.0, 
se48, 5.8808, 5.8808, 5.9801, 7.5152, 7.5151, 7.8679, 0.6205, -0.6203, -0.0019,  1.0,  1.0,  1.2,  0.8,  3302,  1923,  63.0, 
se49, 5.7428, 5.7428, 5.794, 6.9905, 6.9905, 7.1357, 0.2902, -0.29, -0.0,  1.0,  1.0,  1.2,  1.0,  3022,  1707,  47.0, 
se50, 5.6139, 5.6139, 5.6154, 6.52, 6.52, 6.5252, 0.0084, -0.0092, 0.0064,  1.0,  1.0,  1.2,  1.2,  3390,  1847,  65.0, 
se51, 5.4929, 5.4929, 5.4406, 6.0922, 6.0922, 6.0067, -0.2415, 0.2411, 0.0001,  1.0,  1.0,  1.2,  1.4,  3390,  1831,  75.0, 
se52, 5.3846, 5.3846, 5.2735, 5.7177, 5.7177, 5.5845, -0.465, 0.466, -0.0,  1.0,  1.0,  1.2,  1.6,  3310,  1787,  64.0, 
se53, 5.2851, 5.2851, 5.1127, 5.3818, 5.3817, 5.2297, -0.6609, 0.6619, -0.0003,  1.0,  1.0,  1.2,  1.8,  2958,  1583,  49.0, 
se54, 6.0306, 6.0311, 6.2863, 8.1937, 8.1955, 9.5676, 1.9086, -1.9122, 0.0039,  1.0,  1.0,  1.4,  0.2,  2550,  1619,  36.0, 
se55, 5.9066, 5.9066, 6.1486, 7.7247, 7.7247, 8.7031, 1.6035, -1.6035, 0.0006,  1.0,  1.0,  1.4,  0.4,  3486,  2071,  80.0, 
se56, 5.7699, 5.7699, 5.9791, 7.1995, 7.1995, 7.8564, 1.2412, -1.2581, 0.0006,  1.0,  1.0,  1.4,  0.6,  3878,  2223,  102.0, 
se57, 5.632, 5.632, 5.7969, 6.6828, 6.6828, 7.0915, 0.8843, -0.8807, 0.0009,  1.0,  1.0,  1.4,  0.8,  3582,  1995,  82.0, 
se58, 5.4988, 5.4988, 5.612, 6.2018, 6.2018, 6.4231, 0.5497, -0.5511, -0.0001,  1.0,  1.0,  1.4,  1.0,  3102,  1699,  55.0, 
se59, 5.3748, 5.3748, 5.4349, 5.7736, 5.7736, 5.8672, 0.2677, -0.2674, 0.0002,  1.0,  1.0,  1.4,  1.2,  3366,  1815,  70.0, 
se60, 5.2578, 5.2578, 5.2608, 5.3845, 5.3845, 5.3923, 0.0142, -0.0133, -0.0001,  1.0,  1.0,  1.4,  1.4,  3358,  1783,  73.0, 
se61, 5.1538, 5.1538, 5.0958, 5.046, 5.046, 5.0081, -0.2101, 0.2093, 0.0011,  1.0,  1.0,  1.4,  1.6,  3342,  1747,  59.0, 
se62, 5.0561, 5.0561, 4.9334, 4.7376, 4.7376, 4.6699, -0.417, 0.4173, -0.0,  1.0,  1.0,  1.4,  1.8,  2966,  1559,  49.0, 
se63, 5.7821, 5.7826, 6.123, 7.4048, 7.4069, 8.662, 2.1374, -2.1411, 0.004,  1.0,  1.0,  1.6,  0.2,  2230,  1435,  28.0, 
se64, 5.664, 5.664, 5.9903, 6.9787, 6.9787, 7.8903, 1.847, -1.8473, 0.0062,  1.0,  1.0,  1.6,  0.4,  3150,  1863,  62.0, 
se65, 5.5329, 5.5329, 5.8235, 6.4943, 6.4943, 7.1226, 1.4894, -1.4905, -0.0002,  1.0,  1.0,  1.6,  0.6,  3614,  2087,  90.0, 
se66, 5.3991, 5.3991, 5.64, 6.0097, 6.0097, 6.4169, 1.125, -1.124, 0.0014,  1.0,  1.0,  1.6,  0.8,  3014,  1707,  56.0, 
se67, 5.2704, 5.2704, 5.4555, 5.5621, 5.5621, 5.8055, 0.7906, -0.7892, -0.0001,  1.0,  1.0,  1.6,  1.0,  2942,  1603,  47.0, 
se68, 5.1514, 5.1514, 5.2806, 5.1702, 5.1702, 5.2995, 0.5049, -0.5045, 0.0003,  1.0,  1.0,  1.6,  1.2,  3278,  1735,  61.0, 
se69, 5.0394, 5.0394, 5.1062, 4.812, 4.812, 4.8632, 0.241, -0.2411, 0.0007,  1.0,  1.0,  1.6,  1.4,  3230,  1699,  56.0, 
se70, 4.9375, 4.9375, 4.9404, 4.4968, 4.4968, 4.5046, 0.0126, -0.0127, 0.0012,  1.0,  1.0,  1.6,  1.6,  3310,  1771,  63.0, 
se71, 4.8422, 4.8422, 4.7785, 4.2104, 4.2104, 4.1944, -0.1906, 0.1896, 0.0029,  1.0,  1.0,  1.6,  1.8,  2990,  1543,  47.0, 
se72, 5.5502, 5.5502, 5.9909, 6.7804, 6.7804, 7.8935, 2.3801, -2.3802, 0.0008,  1.0,  1.0,  1.8,  0.2,  2182,  1347,  26.0, 
se73, 5.4325, 5.4325, 5.8514, 6.3602, 6.3602, 7.161, 2.0573, -2.0598, 0.0002,  1.0,  1.0,  1.8,  0.4,  2278,  1371,  29.0, 
se74, 5.3079, 5.3079, 5.6914, 5.9192, 5.9192, 6.4765, 1.7218, -1.7209, 0.0027,  1.0,  1.0,  1.8,  0.6,  2878,  1651,  52.0, 
se75, 5.1779, 5.1779, 5.5066, 5.4584, 5.4584, 5.8268, 1.3519, -1.3509, -0.0,  1.0,  1.0,  1.8,  0.8,  2526,  1427,  34.0, 
se76, 5.0532, 5.0532, 5.3231, 5.039, 5.039, 5.2668, 1.0165, -1.0187, -0.0004,  1.0,  1.0,  1.8,  1.0,  2622,  1451,  34.0, 
se77, 4.938, 4.938, 5.1476, 4.6713, 4.6713, 4.7996, 0.727, -0.7301, 0.0002,  1.0,  1.0,  1.8,  1.2,  3206,  1671,  60.0, 
se78, 4.827, 4.827, 4.9688, 4.3275, 4.3275, 4.3865, 0.452, -0.4518, -0.0004,  1.0,  1.0,  1.8,  1.4,  3110,  1659,  60.0, 
se79, 4.7312, 4.7312, 4.8057, 4.0419, 4.0419, 4.0632, 0.2215, -0.2212, 0.0013,  1.0,  1.0,  1.8,  1.6,  3446,  1803,  76.0, 
se80, 4.6397, 4.6397, 4.6413, 3.7749, 3.7749, 3.7756, 0.0044, -0.0045, 0.0002,  1.0,  1.0,  1.8,  1.8,  2942,  1487,  43.0, 
se81, 9.3433, 10.4248, 10.4234, 27.8341, 48.1568, 48.2683, 0.0161, -24.9331, 24.9174,  2.0,  1.0,  0.2,  0.2,  3118,  2183,  67.0, 
se82, 9.1323, 10.2289, 10.2017, 26.4072, 45.2526, 44.2525, -0.7128, -22.6906, 23.6993,  2.0,  1.0,  0.2,  0.4,  3206,  2207,  73.0, 
se83, 8.9067, 10.0269, 9.9482, 24.8661, 42.198, 40.5802, -1.4777, -20.3928, 22.6509,  2.0,  1.0,  0.2,  0.6,  3166,  2127,  70.0, 
se84, 8.6771, 9.8281, 9.68, 23.3109, 39.2228, 37.3545, -2.2297, -18.2424, 21.6964,  2.0,  1.0,  0.2,  0.8,  3078,  2071,  66.0, 
se85, 8.4498, 9.6403, 9.4085, 21.8442, 36.4038, 34.5812, -2.9172, -16.26, 20.9048,  2.0,  1.0,  0.2,  1.0,  2806,  1891,  51.0, 
se86, 8.2266, 9.4642, 9.1374, 20.4394, 33.7725, 32.2443, -3.5291, -14.4974, 20.2707,  2.0,  1.0,  0.2,  1.2,  2758,  1819,  49.0, 
se87, 8.0119, 9.3034, 8.8723, 19.1209, 31.4183, 30.3126, -4.0892, -12.9802, 19.8216,  2.0,  1.0,  0.2,  1.4,  2510,  1655,  37.0, 
se88, 7.8149, 9.172, 8.627, 17.9843, 29.3934, 28.8833, -4.5755, -11.7212, 19.6119,  2.0,  1.0,  0.2,  1.6,  2486,  1631,  38.0, 
se89, 7.6281, 9.0438, 8.3875, 16.9237, 27.5435, 27.5964, -5.0148, -10.592, 19.3202,  2.0,  1.0,  0.2,  1.8,  2302,  1511,  32.0, 
se90, 9.0222, 10.0857, 10.112, 24.6888, 43.4385, 44.5173, 0.7111, -23.9951, 22.9518,  2.0,  1.0,  0.4,  0.2,  2958,  2047,  62.0, 
se91, 8.8191, 9.8939, 9.8939, 23.3624, 40.7886, 40.8254, 0.0157, -21.8712, 21.8127,  2.0,  1.0,  0.4,  0.4,  3118,  2103,  63.0, 
se92, 8.5994, 9.6935, 9.6423, 21.9257, 37.9672, 37.4123, -0.7198, -19.6898, 20.8117,  2.0,  1.0,  0.4,  0.6,  3134,  2055,  66.0, 
se93, 8.3756, 9.4963, 9.3763, 20.4965, 35.2119, 34.4013, -1.4306, -17.5872, 19.91,  2.0,  1.0,  0.4,  0.8,  3134,  2031,  62.0, 
se94, 8.1523, 9.3088, 9.1054, 19.125, 32.6162, 31.8075, -2.0993, -15.6929, 19.1736,  2.0,  1.0,  0.4,  1.0,  2862,  1859,  52.0, 
se95, 7.9362, 9.1331, 8.8368, 17.8516, 30.216, 29.6005, -2.6918, -13.9744, 18.5401,  2.0,  1.0,  0.4,  1.2,  2782,  1767,  50.0, 
se96, 7.7287, 8.9763, 8.5777, 16.6857, 28.0728, 27.8135, -3.2232, -12.5172, 18.1086,  2.0,  1.0,  0.4,  1.4,  2590,  1643,  38.0, 
se97, 7.5356, 8.843, 8.3339, 15.6409, 26.2269, 26.4278, -3.7029, -11.3042, 17.8701,  2.0,  1.0,  0.4,  1.6,  2606,  1619,  41.0, 
se98, 7.3564, 8.7225, 8.1018, 14.717, 24.5818, 25.2724, -4.1244, -10.249, 17.6435,  2.0,  1.0,  0.4,  1.8,  2406,  1499,  35.0, 
se99, 8.6838, 9.7279, 9.8073, 21.8393, 39.22, 40.7346, 1.3833, -23.125, 20.9925,  2.0,  1.0,  0.6,  0.2,  2990,  2027,  60.0, 
se100, 8.4882, 9.5396, 9.5919, 20.61, 36.7787, 37.3468, 0.7223, -21.1315, 19.9742,  2.0,  1.0,  0.6,  0.4,  3214,  2099,  74.0, 
se101, 8.2746, 9.3414, 9.3422, 19.2776, 34.1698, 34.1885, 0.0158, -19.0236, 18.9513,  2.0,  1.0,  0.6,  0.6,  3166,  2027,  64.0, 
se102, 8.0578, 9.148, 9.0789, 17.9694, 31.6416, 31.4112, -0.686, -17.0101, 18.153,  2.0,  1.0,  0.6,  0.8,  3102,  1979,  62.0, 
se103, 7.8423, 8.9642, 8.8116, 16.7238, 29.2706, 29.022, -1.331, -15.1799, 17.4593,  2.0,  1.0,  0.6,  1.0,  2838,  1815,  48.0, 
se104, 7.6339, 8.7953, 8.5488, 15.5803, 27.1113, 27.0184, -1.9259, -13.556, 16.9099,  2.0,  1.0,  0.6,  1.2,  2854,  1755,  46.0, 
se105, 7.4342, 8.6441, 8.2942, 14.5393, 25.1753, 25.3876, -2.45, -12.1444, 16.5258,  2.0,  1.0,  0.6,  1.4,  2710,  1647,  45.0, 
se106, 7.2475, 8.5139, 8.0542, 13.6085, 23.4956, 24.1124, -2.918, -10.972, 16.2985,  2.0,  1.0,  0.6,  1.6,  2670,  1611,  39.0, 
se107, 7.0737, 8.3951, 7.8236, 12.7864, 21.9768, 23.0156, -3.3304, -9.9129, 16.0623,  2.0,  1.0,  0.6,  1.8,  2502,  1491,  38.0, 
se108, 8.3378, 9.359, 9.5136, 19.2306, 35.5771, 37.1171, 2.0193, -22.4636, 19.1727,  2.0,  1.0,  0.8,  0.2,  2982,  1947,  59.0, 
se109, 8.149, 9.175, 9.301, 18.1035, 33.3099, 34.0092, 1.3824, -20.5177, 18.2154,  2.0,  1.0,  0.8,  0.4,  3198,  2035,  66.0, 
se110, 7.9437, 8.9826, 9.055, 16.8979, 30.9022, 31.1188, 0.6901, -18.4718, 17.2995,  2.0,  1.0,  0.8,  0.6,  3302,  2027,  70.0, 
se111, 7.7345, 8.7938, 8.7945, 15.7147, 28.5569, 28.56, 0.0053, -16.526, 16.5088,  2.0,  1.0,  0.8,  0.8,  3206,  1955,  65.0, 
se112, 7.5269, 8.6144, 8.5309, 14.5977, 26.3672, 26.3593, -0.6262, -14.7448, 15.8457,  2.0,  1.0,  0.8,  1.0,  3022,  1831,  55.0, 
se113, 7.3254, 8.4502, 8.2709, 13.5668, 24.381, 24.5213, -1.2104, -13.1728, 15.341,  2.0,  1.0,  0.8,  1.2,  2934,  1723,  51.0, 
se114, 7.133, 8.3036, 8.0198, 12.636, 22.6108, 23.0228, -1.7326, -11.8026, 14.9785,  2.0,  1.0,  0.8,  1.4,  2766,  1623,  42.0, 
se115, 6.9534, 8.1786, 7.7837, 11.8119, 21.0793, 21.8625, -2.1967, -10.6518, 14.7806,  2.0,  1.0,  0.8,  1.6,  2758,  1615,  43.0, 
se116, 6.7857, 8.0628, 7.5548, 11.0876, 19.6754, 20.8357, -2.6105, -9.605, 14.5304,  2.0,  1.0,  0.8,  1.8,  2566,  1479,  38.0, 
se117, 8.003, 9.0023, 9.249, 17.0405, 32.5449, 33.8231, 2.5926, -21.8895, 17.5217,  2.0,  1.0,  1.0,  0.2,  2894,  1871,  56.0, 
se118, 7.8195, 8.8207, 9.0375, 15.995, 30.4114, 30.9502, 1.9719, -20.0073, 16.6172,  2.0,  1.0,  1.0,  0.4,  3150,  1959,  64.0, 
se119, 7.6209, 8.6324, 8.7937, 14.8858, 28.1599, 28.298, 1.2986, -18.0306, 15.7658,  2.0,  1.0,  1.0,  0.6,  3222,  1943,  68.0, 
se120, 7.4196, 8.4484, 8.5365, 13.8088, 25.9785, 25.9588, 0.6352, -16.1488, 15.0142,  2.0,  1.0,  1.0,  0.8,  3270,  1959,  71.0, 
se121, 7.2188, 8.2733, 8.2743, 12.7918, 23.9311, 23.9279, 0.0036, -14.4015, 14.3924,  2.0,  1.0,  1.0,  1.0,  3078,  1811,  58.0, 
se122, 7.0243, 8.1127, 8.016, 11.8604, 22.0758, 22.2301, -0.5684, -12.8507, 13.874,  2.0,  1.0,  1.0,  1.2,  2942,  1691,  51.0, 
se123, 6.8403, 7.97, 7.7675, 11.0305, 20.4302, 20.8433, -1.0875, -11.4949, 13.5396,  2.0,  1.0,  1.0,  1.4,  2918,  1639,  51.0, 
se124, 6.6668, 7.847, 7.5317, 10.2905, 19.0007, 19.7519, -1.5527, -10.3504, 13.3195,  2.0,  1.0,  1.0,  1.6,  2870,  1607,  50.0, 
se125, 6.5045, 7.7365, 7.3066, 9.6379, 17.7233, 18.8433, -1.9684, -9.3615, 13.1419,  2.0,  1.0,  1.0,  1.8,  2622,  1471,  39.0, 
se126, 7.6816, 8.6603, 9.0177, 15.1835, 30.1259, 30.9006, 3.1253, -21.5299, 16.1079,  2.0,  1.0,  1.2,  0.2,  2926,  1843,  55.0, 
se127, 7.506, 8.4844, 8.8096, 14.2274, 28.1171, 28.2811, 2.5218, -19.6915, 15.2362,  2.0,  1.0,  1.2,  0.4,  3150,  1943,  65.0, 
se128, 7.313, 8.3, 8.5658, 13.1985, 25.9749, 25.8268, 1.8474, -17.7591, 14.4538,  2.0,  1.0,  1.2,  0.6,  3214,  1895,  70.0, 
se129, 7.1179, 8.1194, 8.3096, 12.2081, 23.9025, 23.6625, 1.1969, -15.9054, 13.7243,  2.0,  1.0,  1.2,  0.8,  3246,  1911,  65.0, 
se130, 6.9232, 7.9465, 8.0468, 11.2741, 21.9464, 21.7671, 0.5855, -14.1643, 13.1077,  2.0,  1.0,  1.2,  1.0,  2982,  1727,  55.0, 
se131, 6.7353, 7.7889, 7.7895, 10.4242, 20.1944, 20.1924, 0.0021, -12.6379, 12.6328,  2.0,  1.0,  1.2,  1.2,  2926,  1675,  52.0, 
se132, 6.5559, 7.6478, 7.5399, 9.6642, 18.6249, 18.8924, -0.5124, -11.2803, 12.2728,  2.0,  1.0,  1.2,  1.4,  2822,  1575,  44.0, 
se133, 6.3878, 7.5245, 7.3039, 8.9941, 17.2652, 17.8509, -0.9709, -10.14, 12.0224,  2.0,  1.0,  1.2,  1.6,  2838,  1555,  49.0, 
se134, 6.2302, 7.4038, 7.0681, 8.4065, 15.946, 16.8561, -1.371, -8.989, 11.6679,  2.0,  1.0,  1.2,  1.8,  2582,  1427,  40.0, 
se135, 7.3779, 8.3333, 8.8152, 13.6636, 28.1269, 28.274, 3.6473, -21.1986, 14.7821,  2.0,  1.0,  1.4,  0.2,  2766,  1723,  45.0, 
se136, 7.2093, 8.1628, 8.6116, 12.7796, 26.2437, 25.8834, 3.0338, -19.4521, 13.9916,  2.0,  1.0,  1.4,  0.4,  3054,  1827,  56.0, 
se137, 7.0232, 7.9835, 8.3723, 11.8252, 24.2289, 23.6372, 2.3728, -17.5875, 13.246,  2.0,  1.0,  1.4,  0.6,  2982,  1755,  53.0, 
se138, 6.8336, 7.807, 8.1146, 10.8963, 22.2361, 21.6246, 1.7021, -15.7483, 12.5738,  2.0,  1.0,  1.4,  0.8,  3214,  1843,  66.0, 
se139, 6.6437, 7.6356, 7.8499, 10.0255, 20.3448, 19.8532, 1.0836, -14.0112, 11.9626,  2.0,  1.0,  1.4,  1.0,  2838,  1623,  50.0, 
se140, 6.4615, 7.4795, 7.5925, 9.2393, 18.6672, 18.3738, 0.5228, -12.4945, 11.4824,  2.0,  1.0,  1.4,  1.2,  2814,  1563,  44.0, 
se141, 6.2887, 7.3415, 7.3429, 8.54, 17.172, 17.1663, 0.0047, -11.1358, 11.1341,  2.0,  1.0,  1.4,  1.4,  2846,  1563,  45.0, 
se142, 6.1257, 7.2204, 7.1055, 7.922, 15.8675, 16.1956, -0.4504, -9.9907, 10.8885,  2.0,  1.0,  1.4,  1.6,  2846,  1547,  45.0, 
se143, 5.9688, 7.0958, 6.866, 7.3679, 14.5813, 15.2218, -0.8385, -8.8508, 10.5051,  2.0,  1.0,  1.4,  1.8,  2534,  1379,  37.0, 
se144, 7.0982, 8.0344, 8.6595, 12.4482, 26.7192, 26.0823, 4.1003, -21.1698, 13.7402,  2.0,  1.0,  1.6,  0.2,  2646,  1627,  42.0, 
se145, 6.9357, 7.8684, 8.4578, 11.6218, 24.9024, 23.8801, 3.5208, -19.4424, 12.9821,  2.0,  1.0,  1.6,  0.4,  2838,  1715,  48.0, 
se146, 6.7565, 7.6928, 8.2199, 10.7283, 22.9519, 21.7947, 2.8645, -17.6003, 12.255,  2.0,  1.0,  1.6,  0.6,  2998,  1723,  52.0, 
se147, 6.5701, 7.517, 7.958, 9.8385, 20.9894, 19.8946, 2.1888, -15.741, 11.585,  2.0,  1.0,  1.6,  0.8,  3022,  1719,  58.0, 
se148, 6.3854, 7.3474, 7.6919, 9.0228, 19.1427, 18.2261, 1.5658, -14.0013, 10.9907,  2.0,  1.0,  1.6,  1.0,  2742,  1543,  45.0, 
se149, 6.2075, 7.193, 7.4286, 8.2784, 17.4807, 16.8255, 0.985, -12.4376, 10.517,  2.0,  1.0,  1.6,  1.2,  2766,  1511,  44.0, 
se150, 6.0372, 7.0543, 7.1779, 7.6135, 16.0377, 15.685, 0.4781, -11.1098, 10.1704,  2.0,  1.0,  1.6,  1.4,  2742,  1503,  43.0, 
se151, 5.8769, 6.9327, 6.9356, 7.029, 14.7569, 14.7477, 0.012, -9.9303, 9.91,  2.0,  1.0,  1.6,  1.6,  2718,  1447,  39.0, 
