se-name,  Kxx,  Kyy,  Kzz,  Omegaxx,  Omegayy,  Omegazz,  PIxx,  PIyy,  PIzz,  lam1,  lam2,  e1,  e2,  nelems,  nnodes,  time, 
se2213, 24.3366, 24.3373, 31.2733, 797.5442, 797.6044, 1018.6945, 727.2602, -727.4115, 0.3669,  7.0,  7.0,  0.6,  1.8,  2478,  1511,  37.0, 
se2214, 30.6561, 30.6574, 41.0573, 1789.7737, 1795.4546, 2186.4406, 1715.4048, -1720.7208, 5.8042,  7.0,  7.0,  0.8,  0.2,  3638,  2507,  106.0, 
se2215, 29.9147, 29.914, 40.103, 1659.5677, 1660.8479, 1984.3094, 1586.7467, -1588.1645, 0.7777,  7.0,  7.0,  0.8,  0.4,  3838,  2499,  115.0, 
se2216, 29.0025, 29.0112, 38.8439, 1499.7635, 1506.7864, 1778.1585, 1429.9665, -1436.8029, 4.8695,  7.0,  7.0,  0.8,  0.6,  3974,  2587,  126.0, 
se2217, 28.0628, 28.0752, 37.5022, 1347.1908, 1352.8622, 1589.5308, 1280.0859, -1285.4459, 3.3775,  7.0,  7.0,  0.8,  0.8,  3974,  2503,  119.0, 
se2218, 27.0407, 27.0407, 36.002, 1193.8371, 1193.837, 1407.064, 1129.5744, -1130.0793, -0.0079,  7.0,  7.0,  0.8,  1.0,  2446,  1647,  41.0, 
se2219, 26.2044, 26.2044, 34.763, 1076.6797, 1076.678, 1276.6396, 1014.9864, -1015.206, -0.0185,  7.0,  7.0,  0.8,  1.2,  2678,  1747,  48.0, 
se2220, 25.3184, 25.3183, 33.4097, 958.7846, 958.7628, 1152.0894, 899.8091, -899.4815, 0.0062,  7.0,  7.0,  0.8,  1.4,  2758,  1731,  66.0, 
se2221, 24.5074, 24.5073, 32.1508, 858.4386, 858.4359, 1050.3581, 802.0655, -801.9015, -0.1212,  7.0,  7.0,  0.8,  1.6,  2726,  1691,  51.0, 
se2222, 23.6065, 23.6066, 30.7551, 754.7436, 754.7423, 940.7664, 700.5618, -700.3775, -0.0164,  7.0,  7.0,  0.8,  1.8,  2334,  1447,  35.0, 
se2223, 30.0585, 30.0586, 40.8324, 1759.4669, 1759.462, 2094.1434, 1704.3522, -1704.2948, 2.3517,  7.0,  7.0,  1.0,  0.2,  4046,  2899,  134.0, 
se2224, 29.3063, 29.3062, 39.8432, 1625.3286, 1625.3178, 1899.7559, 1571.8355, -1571.8734, 0.088,  7.0,  7.0,  1.0,  0.4,  4278,  2947,  152.0, 
se2225, 28.4414, 28.4413, 38.6379, 1476.1167, 1476.096, 1706.906, 1424.379, -1424.3784, 0.0296,  7.0,  7.0,  1.0,  0.6,  4422,  2955,  164.0, 
se2226, 27.5293, 27.5293, 37.3274, 1328.0477, 1328.0652, 1528.604, 1278.3881, -1278.4204, 0.0109,  7.0,  7.0,  1.0,  0.8,  4510,  2907,  165.0, 
se2227, 26.4684, 26.4684, 35.7664, 1167.7276, 1167.7261, 1346.2417, 1120.109, -1119.6741, -0.0034,  7.0,  7.0,  1.0,  1.0,  2470,  1643,  43.0, 
se2228, 25.699, 25.6991, 34.6081, 1059.5328, 1059.5335, 1228.7521, 1013.429, -1013.4881, -0.0029,  7.0,  7.0,  1.0,  1.2,  4694,  2895,  184.0, 
se2229, 24.8199, 24.8199, 33.2624, 943.4803, 943.4632, 1107.6373, 899.1917, -899.7006, -0.0507,  7.0,  7.0,  1.0,  1.4,  4614,  2783,  164.0, 
se2230, 23.9814, 23.9812, 31.9468, 839.7136, 839.7016, 1004.3102, 796.9971, -797.1762, -0.0097,  7.0,  7.0,  1.0,  1.6,  4614,  2719,  168.0, 
se2231, 23.0606, 23.0605, 30.5012, 734.9277, 734.9201, 898.9348, 694.2221, -694.245, -0.0746,  7.0,  7.0,  1.0,  1.8,  2318,  1411,  35.0, 
se2232, 29.4882, 29.4883, 40.6324, 1731.3041, 1731.3137, 2011.0321, 1690.9829, -1690.9304, 0.8101,  7.0,  7.0,  1.2,  0.2,  4102,  2979,  155.0, 
se2233, 28.7449, 28.7449, 39.6396, 1598.2459, 1598.2522, 1824.861, 1559.0056, -1558.9627, 0.0344,  7.0,  7.0,  1.2,  0.4,  4214,  2939,  156.0, 
se2234, 27.8936, 27.8935, 38.4482, 1452.2795, 1452.2593, 1640.2922, 1414.4217, -1414.3472, -0.3078,  7.0,  7.0,  1.2,  0.6,  4414,  2907,  163.0, 
se2235, 26.8634, 26.8634, 36.965, 1287.662, 1287.6639, 1448.3001, 1251.6642, -1251.5713, -0.0155,  7.0,  7.0,  1.2,  0.8,  2494,  1651,  48.0, 
se2236, 25.932, 25.9319, 35.5716, 1147.1785, 1147.1785, 1292.3347, 1112.3614, -1112.3826, 0.0484,  7.0,  7.0,  1.2,  1.0,  2526,  1627,  49.0, 
se2237, 25.1659, 25.166, 34.4066, 1039.0925, 1039.092, 1177.0158, 1005.0614, -1005.0724, 0.0244,  7.0,  7.0,  1.2,  1.2,  4166,  2563,  139.0, 
se2238, 24.2979, 24.2979, 33.0745, 925.8133, 925.8016, 1060.7935, 892.9622, -893.2523, -0.0233,  7.0,  7.0,  1.2,  1.4,  4534,  2731,  165.0, 
se2239, 23.4435, 23.4435, 31.7239, 820.5152, 820.5148, 957.6217, 789.0112, -788.8484, 0.0142,  7.0,  7.0,  1.2,  1.6,  4278,  2563,  142.0, 
se2240, 22.5226, 22.5639, 30.3105, 716.6575, 723.4648, 858.2177, 686.3491, -693.2617, 6.3555,  7.0,  7.0,  1.2,  1.8,  2262,  1387,  36.0, 
se2241, 28.9505, 28.9506, 40.3886, 1699.6548, 1699.669, 1935.8971, 1670.3393, -1670.216, 0.0277,  7.0,  7.0,  1.4,  0.2,  3382,  2267,  94.0, 
se2242, 28.2349, 28.2349, 39.4327, 1572.3056, 1572.3139, 1759.2261, 1543.7746, -1543.8589, -0.0123,  7.0,  7.0,  1.4,  0.4,  3686,  2403,  110.0, 
se2243, 27.2817, 27.2855, 38.074, 1408.5563, 1409.5977, 1561.3702, 1381.2103, -1381.9492, 0.5408,  7.0,  7.0,  1.4,  0.6,  2534,  1715,  52.0, 
se2244, 26.396, 26.3959, 36.7881, 1268.6135, 1268.6158, 1399.0444, 1241.8549, -1241.9491, -0.0044,  7.0,  7.0,  1.4,  0.8,  2366,  1603,  45.0, 
se2245, 25.5003, 25.5004, 35.4567, 1135.5012, 1135.4962, 1252.3389, 1109.8739, -1110.041, -0.0417,  7.0,  7.0,  1.4,  1.0,  2438,  1595,  43.0, 
se2246, 24.7135, 24.7103, 34.2797, 1027.1045, 1025.6398, 1136.0918, 1002.2031, -1000.723, -1.1261,  7.0,  7.0,  1.4,  1.2,  4326,  2639,  141.0, 
se2247, 23.8462, 23.8399, 32.942, 914.1639, 912.6657, 1021.9097, 890.0836, -888.5685, -1.129,  7.0,  7.0,  1.4,  1.4,  4446,  2663,  156.0, 
se2248, 23.0019, 23.0009, 31.617, 811.221, 811.0134, 922.7919, 787.9316, -787.5728, -0.1748,  7.0,  7.0,  1.4,  1.6,  4358,  2559,  148.0, 
se2249, 22.2052, 22.2051, 30.3323, 720.4545, 720.4541, 838.8581, 698.5705, -697.7739, -0.0001,  7.0,  7.0,  1.4,  1.8,  4126,  2419,  131.0, 
se2250, 28.6017, 28.6015, 40.4162, 1700.0284, 1700.0428, 1892.3209, 1678.5165, -1679.4931, 0.1711,  7.0,  7.0,  1.6,  0.2,  3182,  2195,  79.0, 
se2251, 27.8537, 27.8536, 39.3716, 1562.2725, 1562.28, 1712.7964, 1540.7234, -1541.0142, -0.0334,  7.0,  7.0,  1.6,  0.4,  3102,  2091,  79.0, 
se2252, 26.9178, 26.9176, 37.9926, 1398.288, 1398.2949, 1521.9329, 1377.5172, -1378.8109, 0.0001,  7.0,  7.0,  1.6,  0.6,  2262,  1603,  42.0, 
se2253, 26.0237, 26.0235, 36.6798, 1255.3, 1255.3115, 1360.4523, 1235.1848, -1235.5836, -0.0357,  7.0,  7.0,  1.6,  0.8,  2286,  1571,  42.0, 
se2254, 25.128, 25.1279, 35.3476, 1123.0663, 1123.0957, 1217.2171, 1103.6868, -1103.7555, -0.0076,  7.0,  7.0,  1.6,  1.0,  2310,  1547,  41.0, 
se2255, 24.2056, 24.2055, 33.9419, 995.8171, 995.8145, 1085.1889, 977.1398, -977.3416, -0.0138,  7.0,  7.0,  1.6,  1.2,  2270,  1483,  41.0, 
se2256, 23.3378, 23.3377, 32.6074, 885.6725, 885.6777, 975.2022, 867.6905, -867.5033, -0.0321,  7.0,  7.0,  1.6,  1.4,  2254,  1443,  38.0, 
se2257, 22.4391, 22.439, 31.1879, 778.0773, 778.0822, 869.4237, 761.2457, -760.3562, -0.3404,  7.0,  7.0,  1.6,  1.6,  2166,  1363,  35.0, 
se2258, 21.6646, 21.6645, 29.946, 693.4505, 693.4511, 792.4007, 676.5603, -676.6119, -0.1563,  7.0,  7.0,  1.6,  1.8,  2158,  1323,  34.0, 
se2259, 28.1452, 28.1453, 40.1101, 1660.5908, 1660.7908, 1825.7329, 1644.2704, -1644.2947, 0.0222,  7.0,  7.0,  1.8,  0.2,  2142,  1531,  38.0, 
se2260, 27.4371, 27.4372, 39.1314, 1531.771, 1531.935, 1657.4472, 1515.7919, -1516.3663, 0.0117,  7.0,  7.0,  1.8,  0.4,  2382,  1691,  47.0, 
se2261, 26.5991, 26.5991, 37.9226, 1389.1921, 1389.2184, 1489.3267, 1373.7501, -1373.9045, 0.0183,  7.0,  7.0,  1.8,  0.6,  2350,  1635,  46.0, 
se2262, 25.711, 25.711, 36.6142, 1247.3898, 1247.4182, 1331.2919, 1232.4847, -1232.6159, -0.0497,  7.0,  7.0,  1.8,  0.8,  2326,  1587,  45.0, 
se2263, 24.8126, 24.8125, 35.2745, 1115.0525, 1115.0729, 1189.7674, 1100.7625, -1100.7992, 0.0055,  7.0,  7.0,  1.8,  1.0,  2310,  1547,  43.0, 
se2264, 23.9002, 23.9001, 33.8833, 989.912, 989.9215, 1062.3929, 975.8392, -975.8115, 0.0399,  7.0,  7.0,  1.8,  1.2,  2126,  1363,  33.0, 
se2265, 22.9708, 22.9707, 32.4337, 869.7445, 869.7521, 941.8493, 855.9329, -856.1081, -0.0978,  7.0,  7.0,  1.8,  1.4,  2238,  1427,  38.0, 
se2266, 22.1224, 22.1223, 31.1101, 770.9615, 770.9785, 846.6703, 757.5935, -757.6843, -0.0233,  7.0,  7.0,  1.8,  1.6,  2174,  1363,  36.0, 
se2267, 21.3367, 21.3366, 29.8591, 686.0086, 686.0299, 769.4263, 673.1669, -673.2247, -0.097,  7.0,  7.0,  1.8,  1.8,  2094,  1299,  33.0, 
se2268, 17.1598, 23.157, 23.1556, 91.7733, 921.9724, 922.3252, 0.0208, -868.9848, 868.9686,  8.0,  1.0,  0.2,  0.2,  3862,  3083,  138.0, 
se2269, 16.8188, 22.868, 22.75, 87.4593, 873.5401, 881.945, -2.3679, -821.8926, 838.3925,  8.0,  1.0,  0.2,  0.4,  3838,  3027,  138.0, 
se2270, 16.4511, 22.5765, 22.2858, 82.5973, 823.2131, 845.3485, -5.0686, -773.0704, 809.8709,  8.0,  1.0,  0.2,  0.6,  3870,  2995,  139.0, 
se2271, 16.0758, 22.2978, 21.7956, 77.5905, 774.7371, 813.7484, -7.8793, -726.6199, 784.9075,  8.0,  1.0,  0.2,  0.8,  3582,  2795,  119.0, 
se2272, 15.7145, 22.0508, 21.3127, 72.7886, 731.3236, 788.6341, -10.5706, -685.0855, 765.088,  8.0,  1.0,  0.2,  1.0,  3542,  2699,  114.0, 
se2273, 15.368, 21.8334, 20.8416, 68.1947, 692.8833, 769.1553, -13.1223, -648.5585, 749.8397,  8.0,  1.0,  0.2,  1.2,  3422,  2619,  105.0, 
se2274, 15.0399, 21.6387, 20.388, 63.9283, 658.862, 753.5674, -15.4393, -616.5733, 737.5778,  8.0,  1.0,  0.2,  1.4,  3430,  2591,  102.0, 
se2275, 14.735, 21.4407, 19.9476, 60.045, 627.951, 737.6031, -17.51, -587.2795, 724.2193,  8.0,  1.0,  0.2,  1.6,  2982,  2323,  83.0, 
se2276, 14.4549, 21.2733, 19.5455, 56.5097, 602.7128, 725.9743, -19.2911, -563.7717, 714.6386,  8.0,  1.0,  0.2,  1.8,  2878,  2243,  80.0, 
se2277, 16.6822, 22.5688, 22.685, 82.0163, 875.3141, 867.1108, 2.289, -833.7722, 817.3677,  8.0,  1.0,  0.4,  0.2,  3806,  3007,  146.0, 
se2278, 16.349, 22.2724, 22.2732, 77.7784, 828.3012, 828.247, 0.0159, -787.45, 787.3142,  8.0,  1.0,  0.4,  0.4,  3878,  2991,  138.0, 
se2279, 15.9905, 21.9778, 21.808, 73.154, 780.0811, 793.3787, -2.523, -740.2044, 759.8705,  8.0,  1.0,  0.4,  0.6,  3998,  2991,  144.0, 
se2280, 15.6218, 21.6935, 21.3146, 68.4356, 733.2854, 762.9006, -5.25, -694.7473, 735.6809,  8.0,  1.0,  0.4,  0.8,  3686,  2759,  125.0, 
se2281, 15.2633, 21.4357, 20.8255, 63.9643, 690.7558, 737.7118, -7.8237, -653.611, 715.4264,  8.0,  1.0,  0.4,  1.0,  3622,  2659,  136.0, 
se2282, 14.9212, 21.2123, 20.3505, 59.7733, 653.1324, 718.2925, -10.2385, -617.4551, 699.9771,  8.0,  1.0,  0.4,  1.2,  3422,  2531,  105.0, 
se2283, 14.6062, 21.0296, 19.9056, 55.9764, 621.3871, 704.6529, -12.4771, -586.921, 689.4989,  8.0,  1.0,  0.4,  1.4,  3534,  2547,  109.0, 
se2284, 14.3041, 20.8318, 19.4617, 52.4986, 590.9655, 688.9582, -14.481, -557.7415, 676.313,  8.0,  1.0,  0.4,  1.6,  3110,  2291,  90.0, 
se2285, 14.0368, 20.6817, 19.0646, 49.4537, 567.1235, 679.4116, -16.2991, -535.0103, 668.7631,  8.0,  1.0,  0.4,  1.8,  3014,  2219,  80.0, 
se2286, 16.1654, 21.9285, 22.2127, 72.3008, 834.249, 812.335, 4.7816, -802.3187, 766.4519,  8.0,  1.0,  0.6,  0.2,  3630,  2775,  122.0, 
se2287, 15.8432, 21.6307, 21.8009, 68.4205, 788.4209, 774.9109, 2.5971, -757.2472, 737.0132,  8.0,  1.0,  0.6,  0.4,  3694,  2751,  123.0, 
se2288, 15.4954, 21.3341, 21.3359, 64.2017, 741.4287, 741.2351, 0.0064, -710.3939, 709.7319,  8.0,  1.0,  0.6,  0.6,  3926,  2823,  135.0, 
se2289, 15.1386, 21.0521, 20.8459, 59.9617, 696.1093, 712.0899, -2.5403, -665.729, 686.823,  8.0,  1.0,  0.6,  0.8,  3726,  2647,  153.0, 
se2290, 14.7879, 20.7953, 20.3548, 55.8894, 654.6697, 688.0764, -5.0171, -625.1838, 667.2028,  8.0,  1.0,  0.6,  1.0,  3510,  2499,  107.0, 
se2291, 14.4532, 20.5713, 19.8796, 52.1077, 618.1133, 669.2929, -7.3367, -589.5766, 652.1574,  8.0,  1.0,  0.6,  1.2,  3406,  2423,  102.0, 
se2292, 14.1401, 20.3821, 19.428, 48.6534, 586.6342, 655.3934, -9.5013, -559.0401, 641.2124,  8.0,  1.0,  0.6,  1.4,  3542,  2443,  110.0, 
se2293, 13.8424, 20.1898, 18.9797, 45.5573, 556.7501, 640.8092, -11.4489, -529.9968, 629.0222,  8.0,  1.0,  0.6,  1.6,  3126,  2191,  86.0, 
se2294, 13.5687, 20.019, 18.5708, 42.782, 532.3047, 628.8839, -13.1561, -506.4925, 618.9316,  8.0,  1.0,  0.6,  1.8,  3078,  2143,  81.0, 
se2295, 15.6755, 21.3148, 21.8015, 64.6194, 798.92, 760.4238, 6.9329, -774.2716, 717.8059,  8.0,  1.0,  0.8,  0.2,  3630,  2683,  126.0, 
se2296, 15.3591, 21.0144, 21.3905, 60.8312, 755.0576, 725.1085, 4.9151, -730.6382, 689.9216,  8.0,  1.0,  0.8,  0.4,  3654,  2675,  118.0, 
se2297, 15.0163, 20.7102, 20.9195, 56.8312, 708.8319, 692.4441, 2.4964, -684.6393, 663.4398,  8.0,  1.0,  0.8,  0.6,  3814,  2691,  126.0, 
se2298, 14.6615, 20.4181, 20.4196, 52.8396, 663.8143, 663.6421, 0.0097, -640.1008, 639.9069,  8.0,  1.0,  0.8,  0.8,  3486,  2463,  99.0, 
se2299, 14.3173, 20.1575, 19.9231, 49.0532, 623.1055, 640.4749, -2.3844, -599.8974, 620.9944,  8.0,  1.0,  0.8,  1.0,  3486,  2411,  102.0, 
se2300, 13.9859, 19.9277, 19.4415, 45.5485, 587.0825, 622.0013, -4.6459, -564.5114, 606.003,  8.0,  1.0,  0.8,  1.2,  3454,  2351,  98.0, 
se2301, 13.6753, 19.7297, 18.9795, 42.3901, 555.3951, 607.5663, -6.7148, -533.4357, 594.3379,  8.0,  1.0,  0.8,  1.4,  3326,  2267,  92.0, 
se2302, 13.3746, 19.5268, 18.5186, 39.5552, 525.235, 592.3808, -8.6265, -503.8919, 581.4053,  8.0,  1.0,  0.8,  1.6,  3134,  2111,  81.0, 
se2303, 13.112, 19.3791, 18.1148, 37.0853, 502.3648, 583.4002, -10.3401, -481.6238, 574.195,  8.0,  1.0,  0.8,  1.8,  3078,  2055,  77.0, 
se2304, 15.196, 20.7139, 21.4375, 57.491, 772.5004, 714.8958, 9.2835, -753.8678, 675.9154,  8.0,  1.0,  1.0,  0.2,  3294,  2455,  95.0, 
se2305, 14.8943, 20.4158, 21.0281, 54.1156, 729.1258, 680.9979, 7.047, -710.3474, 648.3468,  8.0,  1.0,  1.0,  0.4,  3734,  2631,  125.0, 
se2306, 14.555, 20.106, 20.5508, 50.3731, 683.1026, 648.9805, 4.7365, -664.4595, 621.9181,  8.0,  1.0,  1.0,  0.6,  3574,  2495,  108.0, 
se2307, 14.2076, 19.8121, 20.0488, 46.6539, 638.9059, 621.2757, 2.3445, -620.4411, 599.2104,  8.0,  1.0,  1.0,  0.8,  3622,  2463,  112.0, 
se2308, 13.8644, 19.538, 19.5416, 43.1408, 597.8517, 597.4575, -0.0006, -579.7346, 579.3183,  8.0,  1.0,  1.0,  1.0,  3406,  2303,  98.0, 
se2309, 13.5337, 19.2978, 19.0451, 39.9038, 561.0835, 578.5031, -2.2125, -543.3083, 563.5552,  8.0,  1.0,  1.0,  1.2,  3206,  2179,  91.0, 
se2310, 13.2174, 19.0792, 18.5613, 36.972, 527.9561, 562.2841, -4.2452, -510.5972, 549.9477,  8.0,  1.0,  1.0,  1.4,  3022,  2035,  74.0, 
se2311, 12.9346, 18.9113, 18.1181, 34.4203, 500.7563, 551.6585, -6.1108, -483.7736, 541.4263,  8.0,  1.0,  1.0,  1.6,  3006,  1991,  73.0, 
se2312, 12.6636, 18.7374, 17.6935, 32.1588, 476.3194, 539.7658, -7.7785, -459.7113, 531.2199,  8.0,  1.0,  1.0,  1.8,  2958,  1943,  70.0, 
se2313, 14.7675, 20.1651, 21.1473, 51.91, 752.9034, 675.4954, 11.1364, -738.5832, 639.265,  8.0,  1.0,  1.2,  0.2,  3654,  2647,  112.0, 
se2314, 14.4712, 19.8631, 20.7367, 48.723, 709.9958, 642.6846, 9.2126, -695.5572, 612.4674,  8.0,  1.0,  1.2,  0.4,  4286,  2947,  155.0, 
se2315, 14.1376, 19.5468, 20.2591, 45.2096, 664.4693, 611.3777, 7.0343, -649.9653, 586.2281,  8.0,  1.0,  1.2,  0.6,  4582,  3107,  181.0, 
se2316, 13.7915, 19.2416, 19.7484, 41.6561, 620.2405, 583.7804, 4.6031, -605.9982, 563.0464,  8.0,  1.0,  1.2,  0.8,  4518,  2991,  175.0, 
se2317, 13.4486, 18.9558, 19.226, 38.3111, 578.4688, 559.6971, 2.2717, -564.2686, 542.6059,  8.0,  1.0,  1.2,  1.0,  4238,  2803,  150.0, 
se2318, 13.1221, 18.7115, 18.722, 35.2711, 541.8168, 541.0394, 0.0766, -527.8935, 526.9631,  8.0,  1.0,  1.2,  1.2,  4238,  2747,  151.0, 
se2319, 12.813, 18.5062, 18.2391, 32.5438, 509.9958, 526.9075, -2.0275, -496.2817, 515.3423,  8.0,  1.0,  1.2,  1.4,  3902,  2511,  127.0, 
se2320, 12.5227, 18.3226, 17.7696, 30.1118, 481.0318, 515.2233, -3.8756, -467.5241, 505.6954,  8.0,  1.0,  1.2,  1.6,  3382,  2187,  101.0, 
se2321, 12.2542, 18.1593, 17.3339, 28.026, 456.4278, 504.9348, -5.5257, -443.2805, 496.9877,  8.0,  1.0,  1.2,  1.8,  3102,  1983,  75.0, 
se2322, 14.3774, 19.6473, 20.9238, 47.2955, 739.4668, 641.8808, 13.4433, -728.4579, 608.1878,  8.0,  1.0,  1.4,  0.2,  5214,  3551,  243.0, 
se2323, 14.0827, 19.3394, 20.5058, 44.2636, 696.1159, 609.5771, 11.4909, -685.515, 581.2346,  8.0,  1.0,  1.4,  0.4,  5462,  3711,  287.0, 
se2324, 13.7512, 19.0171, 20.0208, 40.9229, 650.3494, 578.6632, 9.2405, -639.2426, 555.048,  8.0,  1.0,  1.4,  0.6,  5598,  3747,  273.0, 
se2325, 13.4087, 18.7072, 19.5076, 37.5917, 606.2446, 551.4019, 6.8918, -595.1662, 531.8738,  8.0,  1.0,  1.4,  0.8,  5654,  3743,  282.0, 
se2326, 13.0683, 18.4151, 18.9791, 34.4392, 564.3288, 527.4737, 4.5581, -552.9732, 511.3373,  8.0,  1.0,  1.4,  1.0,  5654,  3711,  280.0, 
se2327, 12.7403, 18.1561, 18.4619, 31.548, 526.9312, 508.0156, 2.3572, -516.0, 494.6599,  8.0,  1.0,  1.4,  1.2,  5662,  3667,  278.0, 
se2328, 12.432, 17.9362, 17.9642, 28.9739, 494.0718, 492.8019, 0.2546, -483.2044, 481.7857,  8.0,  1.0,  1.4,  1.4,  5654,  3635,  276.0, 
se2329, 12.1451, 17.7469, 17.4803, 26.741, 464.0319, 480.1922, -1.6641, -453.3404, 471.0594,  8.0,  1.0,  1.4,  1.6,  5774,  3655,  285.0, 
se2330, 11.8278, 17.498, 16.9364, 24.5196, 430.9041, 461.8646, -3.4655, -420.3673, 454.4124,  8.0,  1.0,  1.4,  1.8,  2678,  1715,  57.0, 
se2331, 14.0082, 19.1486, 20.689, 43.3305, 723.9349, 610.6509, 15.2237, -715.3825, 579.8275,  8.0,  1.0,  1.6,  0.2,  4646,  3135,  241.0, 
se2332, 13.7273, 18.857, 20.3058, 40.5451, 685.2196, 581.3475, 13.3725, -676.5959, 554.8793,  8.0,  1.0,  1.6,  0.4,  5150,  3439,  253.0, 
se2333, 13.3993, 18.5326, 19.8256, 37.3717, 640.4509, 551.315, 11.1124, -631.8236, 529.1694,  8.0,  1.0,  1.6,  0.6,  5350,  3575,  261.0, 
se2334, 13.0561, 18.2098, 19.3017, 34.1899, 595.4676, 523.5584, 8.7924, -586.863, 505.1663,  8.0,  1.0,  1.6,  0.8,  5374,  3547,  261.0, 
se2335, 12.7166, 17.9134, 18.7742, 31.1664, 554.3226, 500.161, 6.4479, -545.5217, 484.9403,  8.0,  1.0,  1.6,  1.0,  5398,  3523,  254.0, 
se2336, 12.3859, 17.6347, 18.239, 28.4147, 515.397, 479.1033, 4.2542, -506.7153, 466.51,  8.0,  1.0,  1.6,  1.2,  5358,  3467,  263.0, 
se2337, 12.0741, 17.4017, 17.7242, 25.9319, 481.3909, 463.3689, 2.191, -473.0295, 452.938,  8.0,  1.0,  1.6,  1.4,  5446,  3471,  255.0, 
se2338, 11.7846, 17.2045, 17.2355, 23.7804, 451.8925, 450.691, 0.281, -443.4366, 442.1018,  8.0,  1.0,  1.6,  1.6,  5246,  3335,  235.0, 
se2339, 11.4409, 16.8847, 16.5938, 21.6723, 409.0514, 424.5742, -1.6264, -400.5548, 417.5009,  8.0,  1.0,  1.6,  1.8,  2630,  1639,  53.0, 
se2340, 13.6798, 18.705, 20.5062, 39.9751, 714.7128, 585.821, 16.5889, -707.9714, 556.5491,  8.0,  1.0,  1.8,  0.2,  3350,  2311,  92.0, 
se2341, 13.389, 18.3904, 20.0923, 37.2757, 672.2951, 554.8667, 14.74, -665.5388, 529.977,  8.0,  1.0,  1.8,  0.4,  3622,  2411,  106.0, 
se2342, 13.0514, 18.0443, 19.5851, 34.1436, 625.1948, 523.4986, 12.375, -618.3895, 502.8505,  8.0,  1.0,  1.8,  0.6,  3414,  2263,  92.0, 
se2343, 12.6864, 17.6968, 19.0224, 30.9608, 577.2243, 494.3146, 9.9432, -570.4472, 477.2809,  8.0,  1.0,  1.8,  0.8,  2734,  1835,  58.0, 
se2344, 12.356, 17.4052, 18.5122, 28.1346, 538.7203, 472.2878, 7.6814, -532.0039, 458.1562,  8.0,  1.0,  1.8,  1.0,  2774,  1823,  59.0, 
se2345, 12.0336, 17.1349, 17.9976, 25.5354, 503.0169, 453.2608, 5.5343, -496.2603, 441.5335,  8.0,  1.0,  1.8,  1.2,  2902,  1859,  63.0, 
se2346, 11.7123, 16.8705, 17.4564, 23.1673, 466.849, 434.9635, 3.5497, -460.2813, 425.2385,  8.0,  1.0,  1.8,  1.4,  2734,  1743,  55.0, 
se2347, 11.416, 16.6399, 16.9544, 21.1079, 436.5613, 419.8271, 1.7441, -429.8775, 411.8212,  8.0,  1.0,  1.8,  1.6,  2678,  1667,  52.0, 
se2348, 11.118, 16.3874, 16.3917, 19.3536, 400.7554, 400.8038, 0.0462, -394.0456, 394.1497,  8.0,  1.0,  1.8,  1.8,  2558,  1567,  46.0, 
se2349, 20.6851, 25.4967, 27.9109, 220.8172, 1236.8003, 1148.3577, 112.0854, -1161.6524, 950.2258,  8.0,  2.0,  0.2,  0.2,  2742,  1983,  57.0, 
se2350, 20.2123, 25.0747, 27.3428, 207.4676, 1160.4607, 1076.8797, 100.3509, -1087.0403, 907.1893,  8.0,  2.0,  0.2,  0.4,  2982,  2115,  65.0, 
se2351, 19.671, 24.6084, 26.6591, 191.554, 1077.7805, 1007.9351, 87.9996, -1006.8786, 864.5754,  8.0,  2.0,  0.2,  0.6,  2766,  1967,  55.0, 
se2352, 19.1108, 24.1476, 25.9299, 175.4056, 997.5514, 947.0717, 75.0661, -929.8675, 826.483,  8.0,  2.0,  0.2,  0.8,  2670,  1871,  50.0, 
se2353, 18.5526, 23.7089, 25.1878, 159.9006, 922.7788, 895.1615, 63.3081, -858.3147, 793.4261,  8.0,  2.0,  0.2,  1.0,  2558,  1799,  45.0, 
se2354, 18.0009, 23.2964, 24.4461, 145.2762, 854.1743, 851.1454, 52.0256, -793.3228, 765.3398,  8.0,  2.0,  0.2,  1.2,  2374,  1639,  37.0, 
se2355, 17.4842, 22.9229, 23.7406, 132.1331, 794.5019, 815.1178, 42.0437, -736.7925, 742.2773,  8.0,  2.0,  0.2,  1.4,  2254,  1543,  35.0, 
se2356, 16.9916, 22.5874, 23.0621, 119.8833, 742.4962, 786.9887, 33.0667, -688.5176, 724.8463,  8.0,  2.0,  0.2,  1.6,  2310,  1555,  41.0, 
se2357, 16.4836, 22.1866, 22.3513, 108.3796, 688.1622, 751.8176, 25.5655, -637.8948, 698.2748,  8.0,  2.0,  0.2,  1.8,  1982,  1351,  31.0, 
se2358, 20.1598, 24.8988, 27.4321, 203.744, 1180.3478, 1084.9513, 110.1124, -1121.5937, 898.2132,  8.0,  2.0,  0.4,  0.2,  2638,  1935,  51.0, 
se2359, 19.7022, 24.474, 26.8679, 190.8223, 1107.0622, 1016.8512, 99.5927, -1049.3266, 856.4471,  8.0,  2.0,  0.4,  0.4,  3182,  2195,  80.0, 
se2360, 19.1676, 23.9974, 26.1764, 175.5682, 1025.7539, 949.7825, 87.4395, -970.0836, 813.8779,  8.0,  2.0,  0.4,  0.6,  2910,  2015,  62.0, 
